Edo,Nombre_Indicador,año,Indicador,Limite_Inferior,Limite_Superior
Guanajuato,Cambio de domicilio no reportado al mismo municipio,2006,11.81601,10.4282516,13.2037684
Guanajuato,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2006,0.857,0.4778772,1.2361228
Guanajuato,Cambio de domicilio no reportado a otro estado,2006,1.37769,0.8977448,1.8576352
Guanajuato,Cambio de domicilio no reportado a otro país,2006,5.97676,4.0669556,7.8865644
Guanajuato,Destino del cambio no especificado,2006,2.28529,1.5645784,3.0060016
Guanajuato,Fallecidos con registro electoral,2006,0.99382,0.629064,1.358576
Guanajuato,Reconocidos que no han vivido en el domicilio,2006,0.35947,0.1084724,0.6104676
Guanajuato,Suspendidos de sus derechos politicos,2006,,,
Guanajuato,Residentes con domicilio mal ubicado,2006,,,
Guanajuato,Otra causa de no residencia en el domicilio de registro,2006,,,
Guanajuato,Causa de no residencia no especificada,2006,,,
Guanajuato,Error en la sección del registro electoral,2006,0.71873,0.3425472,1.0949128
Guanajuato,Domicilios no localizados de los ciudadanos con registro electoral,2006,0.26965,0.0812548,0.4580452
Guanajuato,Ciudadanos no reconocidos con registro electoral,2006,1.27731,0.8729424,1.6816776
Guanajuato,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2006,0.78864,0.4538328,1.1234472
Guanajuato,Ciudadanos no reconocidos y el domicilio es predio no habitado,2006,0.28751,0.0984876,0.4765324
Guanajuato,Residentes en la sección de registro,2008,81.63151,78.823908,84.439112
Guanajuato,Residentes en el domicilio de registro,2008,72.64254,69.819356,75.465724
Guanajuato,Causas de no residencia en el domicilio del registro electoral:,2008,,,
Guanajuato,Cambio de domicilio no reportado,2008,23.48397,20.7221928,26.2457472
Guanajuato,Cambio de domicilio no reportado al mismo municipio,2008,14.073,12.0174892,16.1285108
Guanajuato,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2008,1.00515,0.4516068,1.5586932
Guanajuato,Cambio de domicilio no reportado a otro estado,2008,0.91902,0.334352,1.503688
Guanajuato,Cambio de domicilio no reportado a otro país,2008,5.08953,3.7496348,6.4294252
Guanajuato,Destino del cambio no especificado,2008,2.39727,1.0521024,3.7424376
Guanajuato,Fallecidos con registro electoral,2008,0.93062,0.4401104,1.4211296
Guanajuato,Reconocidos que no han vivido en el domicilio,2008,0.43167,0.12444,0.7389
Guanajuato,Suspendidos de sus derechos politicos,2008,,,
Guanajuato,Residentes con domicilio mal ubicado,2008,,,
Guanajuato,Otra causa de no residencia en el domicilio de registro,2008,,,
Guanajuato,Causa de no residencia no especificada,2008,,,
Guanajuato,Error en la sección del registro electoral,2008,1.04984,0.5284408,1.5712392
Guanajuato,Domicilios no localizados de los ciudadanos con registro electoral,2008,0.45197,0.2121836,0.6917564
Guanajuato,Ciudadanos no reconocidos con registro electoral,2008,2.25762,1.2344216,3.2808184
Guanajuato,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2008,0.75674,0.2703072,1.2431728
Guanajuato,Ciudadanos no reconocidos y el domicilio es predio no habitado,2008,1.1891,0.525444,1.852756
Guanajuato,Residentes en la sección de registro,2009,78.36019,75.1922812,81.5280988
Guanajuato,Residentes en el domicilio de registro,2009,73.82999,70.53082,77.12916
Guanajuato,Causas de no residencia en el domicilio del registro electoral:,2009,,,
Guanajuato,Cambio de domicilio no reportado,2009,22.6679,19.959082,25.376718
Guanajuato,Cambio de domicilio no reportado al mismo municipio,2009,14.8588,12.3076052,17.4099948
Guanajuato,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2009,1.22113,0.5621192,1.8801408
Guanajuato,Cambio de domicilio no reportado a otro estado,2009,1.22055,0.3801804,2.0609196
Guanajuato,Cambio de domicilio no reportado a otro país,2009,3.93445,1.9919724,5.8769276
Guanajuato,Destino del cambio no especificado,2009,1.43297,0.5411896,2.3247504
Guanajuato,Fallecidos con registro electoral,2009,0.71493,0.2345536,1.1953064
Guanajuato,Reconocidos que no han vivido en el domicilio,2009,0.1376,0,0.4077076
Guanajuato,Suspendidos de sus derechos politicos,2009,0,0,0
Guanajuato,Residentes con domicilio mal ubicado,2009,,,
Guanajuato,Otra causa de no residencia en el domicilio de registro,2009,,,
Guanajuato,Causa de no residencia no especificada,2009,,,
Guanajuato,Error en la sección del registro electoral,2009,1.30175,0.623492,1.980008
Guanajuato,Domicilios no localizados de los ciudadanos con registro electoral,2009,0.30842,0,0.6216868
Guanajuato,Ciudadanos no reconocidos con registro electoral,2009,0.69228,0.1884424,1.1961176
Guanajuato,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2009,0.35013,0,0.7304876
Guanajuato,Ciudadanos no reconocidos y el domicilio es predio no habitado,2009,0.09133,0,0.2702192
Guanajuato,Residentes en la sección de registro,2011,82.42561,80.5378556,84.3133644
Guanajuato,Residentes en el domicilio de registro,2011,76.71843,74.7051768,78.7316832
Guanajuato,Causas de no residencia en el domicilio del registro electoral:,2011,,,
Guanajuato,Cambio de domicilio no reportado,2011,18.57612,16.6945788,20.4576612
Guanajuato,Cambio de domicilio no reportado al mismo municipio,2011,9.40847,7.8466244,10.9703156
Guanajuato,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2011,1.41445,0.9428544,1.8860456
Guanajuato,Cambio de domicilio no reportado a otro estado,2011,0.96782,0.3539088,1.5817312
Guanajuato,Cambio de domicilio no reportado a otro país,2011,4.66245,3.6057356,5.7191644
Guanajuato,Destino del cambio no especificado,2011,2.12292,1.452992,2.792848
Guanajuato,Fallecidos con registro electoral,2011,0.73198,0.3981136,1.0658464
Guanajuato,Reconocidos que no han vivido en el domicilio,2011,0.372,0.1192384,0.6247616
Guanajuato,Suspendidos de sus derechos politicos,2011,0.04945,0,0.1463916
Guanajuato,Residentes con domicilio mal ubicado,2011,0.65097,0.3099496,0.9919904
Guanajuato,Otra causa de no residencia en el domicilio de registro,2011,0.2643,0.0560892,0.4725108
Guanajuato,Causa de no residencia no especificada,2011,2.63676,1.9256524,3.3478676
Guanajuato,Error en la sección del registro electoral,2011,0.87225,0.5000656,1.2444344
Guanajuato,Domicilios no localizados de los ciudadanos con registro electoral,2011,0.62039,0.2576724,0.9831076
Guanajuato,Ciudadanos no reconocidos con registro electoral,2011,2.90026,2.1554012,3.6451188
Guanajuato,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2011,1.95801,1.3894336,2.5265864
Guanajuato,Ciudadanos no reconocidos y el domicilio es predio no habitado,2011,0.65928,0.3106352,1.0079248
Guanajuato,Residentes en la sección de registro,2012,86.42792,83.50286,89.35299
Guanajuato,Residentes en el domicilio de registro,2012,78.3303,74.61149,82.04912
Guanajuato,Causas de no residencia en el domicilio del registro electoral:,2012,,,
Guanajuato,Cambio de domicilio no reportado,2012,19.87012,16.37675,23.36349
Guanajuato,Cambio de domicilio no reportado al mismo municipio,2012,6.04393,3.87406,8.21381
Guanajuato,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2012,0.77106,0.08411,1.45801
Guanajuato,Cambio de domicilio no reportado a otro estado,2012,1.56666,0.44203,2.69129
Guanajuato,Cambio de domicilio no reportado a otro país,2012,6.20605,3.42991,8.9822
Guanajuato,Destino del cambio no especificado,2012,5.28241,3.25889,7.30594
Guanajuato,Fallecidos con registro electoral,2012,0.12619,0,0.32091
Guanajuato,Reconocidos que no han vivido en el domicilio,2012,0.35874,0,0.83068
Guanajuato,Suspendidos de sus derechos politicos,2012,0,0,0
Guanajuato,Residentes con domicilio mal ubicado,2012,0.20529,0,0.60635
Guanajuato,Otra causa de no residencia en el domicilio de registro,2012,0,0,0
Guanajuato,Causa de no residencia no especificada,2012,1.07917,0.48215,1.6762
Guanajuato,Error en la sección del registro electoral,2012,0.59585,0,1.42976
Guanajuato,Domicilios no localizados de los ciudadanos con registro electoral,2012,0.19613,0,0.4508
Guanajuato,Ciudadanos no reconocidos con registro electoral,2012,0.99333,0.38818,1.59847
Guanajuato,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2012,0.60278,0.08227,1.12329
Guanajuato,Ciudadanos no reconocidos y el domicilio es predio no habitado,2012,0.25925,0,0.53784
Guanajuato,Residentes en la sección de registro,2014,86.13548,84.22717,88.0438
Guanajuato,Residentes en el domicilio de registro,2014,80.73989,78.59936,82.88042
Guanajuato,Causas de no residencia en el domicilio del registro electoral:,2014,,,
Guanajuato,Cambio de domicilio no reportado,2014,15.50493,13.73076,17.2791
Guanajuato,Cambio de domicilio no reportado al mismo municipio,2014,9.16744,7.57776,10.75711
Guanajuato,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2014,1.01048,0.59529,1.42567
Guanajuato,Cambio de domicilio no reportado a otro estado,2014,0.83623,0.37832,1.29414
Guanajuato,Cambio de domicilio no reportado a otro país,2014,2.62181,1.65294,3.59069
Guanajuato,Destino del cambio no especificado,2014,1.86897,1.03046,2.70748
Guanajuato,Fallecidos con registro electoral,2014,0.50645,0.21149,0.80142
Guanajuato,Reconocidos que no han vivido en el domicilio,2014,0.19388,0.00749,0.38026
Guanajuato,Suspendidos de sus derechos politicos,2014,0,0,0
Guanajuato,Residentes con domicilio mal ubicado,2014,0.81279,0.27529,1.35028
Guanajuato,Otra causa de no residencia en el domicilio de registro,2014,0.13669,0.00901,0.26437
Guanajuato,Causa de no residencia no especificada,2014,2.10537,0.95224,3.2585
Guanajuato,Error en la sección del registro electoral,2014,1.0178,0.45734,1.57825
Guanajuato,Domicilios no localizados de los ciudadanos con registro electoral,2014,0.72296,0.28761,1.15831
Guanajuato,Ciudadanos no reconocidos con registro electoral,2014,2.64804,1.5115,3.78459
Guanajuato,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2014,1.84611,0.76896,2.92327
Guanajuato,Ciudadanos no reconocidos y el domicilio es predio no habitado,2014,0.24183,0,0.56009
Guanajuato,Residentes en la sección de registro,2015,86.13548,84.22717,88.0438
Guanajuato,Residentes en el domicilio de registro,2015,80.73989,78.59936,82.88042
Guanajuato,Causas de no residencia en el domicilio del registro electoral:,2015,,,
Guanajuato,Cambio de domicilio no reportado,2015,15.50493,13.73076,17.2791
Guanajuato,Cambio de domicilio no reportado al mismo municipio,2015,9.16744,7.57776,10.75711
Guanajuato,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2015,1.01048,0.59529,1.42567
Guanajuato,Cambio de domicilio no reportado a otro estado,2015,0.83623,0.37832,1.29414
Guanajuato,Cambio de domicilio no reportado a otro país,2015,2.62181,1.65294,3.59069
Guanajuato,Destino del cambio no especificado,2015,1.86897,1.03046,2.70748
Guanajuato,Fallecidos con registro electoral,2015,0.50645,0.21149,0.80142
Guanajuato,Reconocidos que no han vivido en el domicilio,2015,0.19388,0.00749,0.38026
Guanajuato,Suspendidos de sus derechos politicos,2015,0,0,0
Guanajuato,Residentes con domicilio mal ubicado,2015,0.81279,0.27529,1.35028
Guanajuato,Otra causa de no residencia en el domicilio de registro,2015,0.13669,0.00901,0.26437
Guanajuato,Causa de no residencia no especificada,2015,2.10537,0.95224,3.2585
Guanajuato,Error en la sección del registro electoral,2015,1.0178,0.45734,1.57825
Guanajuato,Domicilios no localizados de los ciudadanos con registro electoral,2015,0.72296,0.28761,1.15831
Guanajuato,Ciudadanos no reconocidos con registro electoral,2015,2.64804,1.5115,3.78459
Guanajuato,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2015,1.84611,0.76896,2.92327
Guanajuato,Ciudadanos no reconocidos y el domicilio es predio no habitado,2015,0.24183,0,0.56009
Guanajuato,Residentes en la sección de registro,2017,86.10025,83.6044,88.5961
Guanajuato,Residentes en el domicilio de registro,2017,82.39988,79.93518,84.86458
Guanajuato,Causas de no residencia en el domicilio del registro electoral:,2017,,,
Guanajuato,Cambio de domicilio no reportado,2017,15.40118,12.99679,17.80557
Guanajuato,Cambio de domicilio no reportado al mismo municipio,2017,8.02157,6.29137,9.75177
Guanajuato,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2017,1.70041,0.74154,2.65927
Guanajuato,Cambio de domicilio no reportado a otro estado,2017,1.32237,0.57186,2.07287
Guanajuato,Cambio de domicilio no reportado a otro país,2017,2.30727,1.08929,3.52524
Guanajuato,Destino del cambio no especificado,2017,2.04956,1.06603,3.03309
Guanajuato,Fallecidos con registro electoral,2017,0.56077,0.06327,1.05827
Guanajuato,Reconocidos que no han vivido en el domicilio,2017,0.37156,0.04564,0.69748
Guanajuato,Suspendidos de sus derechos politicos,2017,0,0,0
Guanajuato,Residentes con domicilio mal ubicado,2017,0.43928,0.10356,0.77499
Guanajuato,Otra causa de no residencia en el domicilio de registro,2017,0.13845,0,0.33027
Guanajuato,Causa de no residencia no especificada,2017,0.68888,0.1286,1.24917
Guanajuato,Error en la sección del registro electoral,2017,0.58074,0.15551,1.00597
Guanajuato,Domicilios no localizados de los ciudadanos con registro electoral,2017,0.06947,0,0.20566
Guanajuato,Ciudadanos no reconocidos con registro electoral,2017,0.75792,0.19505,1.32079
Guanajuato,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2017,0.53978,0.09482,0.98474
Guanajuato,Ciudadanos no reconocidos y el domicilio es predio no habitado,2017,0.149,0,0.3557
Guanajuato,Residentes en la sección de registro,2018,87.98331,87.03299,88.93362
Guanajuato,Residentes en el domicilio de registro,2018,81.31544,80.24023,82.39064
Guanajuato,Causas de no residencia en el domicilio del registro electoral:,2018,,,
Guanajuato,Cambio de domicilio no reportado,2018,15.85847,14.86115,16.85578
Guanajuato,Cambio de domicilio no reportado al mismo municipio,2018,7.75673,6.95708,8.55638
Guanajuato,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2018,0.75548,0.53608,0.97488
Guanajuato,Cambio de domicilio no reportado a otro estado,2018,0.71578,0.50819,0.92338
Guanajuato,Cambio de domicilio no reportado a otro país,2018,1.94983,1.52635,2.37331
Guanajuato,Destino del cambio no especificado,2018,4.68064,4.07644,5.28484
Guanajuato,Fallecidos con registro electoral,2018,0.43763,0.27609,0.59917
Guanajuato,Reconocidos que no han vivido en el domicilio,2018,0.21518,0.08617,0.34419
Guanajuato,Suspendidos de sus derechos politicos,2018,0.04016,0,0.09638
Guanajuato,Residentes con domicilio mal ubicado,2018,0.44724,0.25933,0.63515
Guanajuato,Otra causa de no residencia en el domicilio de registro,2018,0.31692,0.15478,0.47907
Guanajuato,Causa de no residencia no especificada,2018,1.36895,1.02563,1.71228
Guanajuato,Error en la sección del registro electoral,2018,0.53167,0.33461,0.72872
